,Country,City,Customer Name,Order ID,Postal Code,Region,Row ID,State,Top N Customer Label,Total Number of Customer_x,Order ID.1,Order Date,Product ID_x,Ship Date,Ship Mode,Discount,Profit,Profit Ratio,Quantity,Sales,Sales Per Customer,Total Number of Customer_y,Product ID_y,Product Name,Segment,Sub-Category,Number of Records
1002,United States,New York City,Rick Hansen,CA-2012-124891,10024.0,East,1003,New York,Other,1.0,CA-2012-124891,7/31/2014,FUR-TA-10002903,7/31/2014,Same Day,0.4,-290.8752,-0.266666667,7.0,1090.782,1090.782,1,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Consumer,Tables,1.0
1003,United States,New York City,Rick Hansen,CA-2012-124891,10024.0,East,1004,New York,Other,1.0,CA-2012-124891,7/31/2014,OFF-PA-10004621,7/31/2014,Same Day,0.0,9.3312,0.48,3.0,19.44,19.44,1,OFF-PA-10004621,Xerox 212,Consumer,Paper,1.0
1004,United States,Murrieta,Ryan Akin,CA-2012-126445,92563.0,West,1005,California,Other,1.0,CA-2012-126445,8/27/2014,OFF-ST-10000046,8/31/2014,Standard Class,0.0,92.0835,0.19,3.0,484.65,484.65,1,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Consumer,Storage,1.0
1005,United States,Jacksonville,Joe Kamberova,CA-2012-111199,28540.0,South,1006,North Carolina,Other,1.0,CA-2012-111199,11/13/2014,OFF-PA-10001790,11/17/2014,Standard Class,0.2,40.3536,0.35,3.0,115.296,115.296,1,OFF-PA-10001790,Xerox 1910,Consumer,Paper,1.0
1006,United States,Scottsdale,Meg Tillman,CA-2012-105312,85254.0,West,1007,Arizona,Other,1.0,CA-2012-105312,2014-06-11 00:00:00,OFF-EN-10002600,2014-09-11 00:00:00,First Class,0.2,2.478,0.35,3.0,7.08,7.08,1,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Consumer,Envelopes,1.0
1007,United States,Scottsdale,Meg Tillman,CA-2012-105312,85254.0,West,1008,Arizona,Other,1.0,CA-2012-105312,2014-06-11 00:00:00,OFF-BI-10002049,2014-09-11 00:00:00,First Class,0.7,-3.5208,-0.8,3.0,4.401,4.401,1,OFF-BI-10002049,UniKeep View Case Binders,Consumer,Binders,1.0
1008,United States,Burlington,Patrick O'Brill,US-2014-106705,52601.0,Central,1009,Iowa,Other,1.0,US-2014-106705,12/26/2016,OFF-PA-10001509,2017-01-01 00:00:00,Standard Class,0.0,20.585,0.46,5.0,44.75,44.75,1,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Consumer,Paper,1.0
1009,United States,Chicago,Annie Thurman,CA-2014-135034,60653.0,Central,1010,Illinois,Other,1.0,CA-2014-135034,2016-01-08 00:00:00,TEC-PH-10003931,2016-03-08 00:00:00,First Class,0.2,5.999,0.0625,2.0,95.984,95.984,1,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Consumer,Phones,1.0
1010,United States,San Diego,Vivek Gonzalez,CA-2011-158540,92037.0,West,1011,California,Other,1.0,CA-2011-158540,11/24/2013,FUR-FU-10001602,11/26/2013,First Class,0.0,27.3096,0.18,4.0,151.72,151.72,1,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Consumer,Furnishings,1.0
1011,United States,Olympia,Philip Fox,CA-2014-118437,98502.0,West,1012,Washington,Other,1.0,CA-2014-118437,6/17/2016,FUR-FU-10004848,6/21/2016,Second Class,0.0,46.575,0.3,3.0,155.25,155.25,1,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Consumer,Furnishings,1.0
1012,United States,Olympia,Philip Fox,CA-2014-118437,98502.0,West,1013,Washington,Other,1.0,CA-2014-118437,6/17/2016,OFF-ST-10003722,6/21/2016,Second Class,0.0,4.0687,0.29,1.0,14.03,14.03,1,OFF-ST-10003722,Project Tote Personal File,Consumer,Storage,1.0
1013,United States,Seattle,John Stevenson,US-2012-126214,98103.0,West,1014,Washington,Other,1.0,US-2012-126214,12/21/2014,FUR-TA-10003748,12/24/2014,Second Class,0.0,356.0414,0.22,13.0,1618.37,1618.37,1,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Consumer,Tables,1.0
1014,United States,Seattle,John Stevenson,US-2012-126214,98103.0,West,1015,Washington,Other,1.0,US-2012-126214,12/21/2014,TEC-AC-10003198,12/24/2014,Second Class,0.0,36.852,0.37,1.0,99.6,99.6,1,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Consumer,Accessories,1.0
1015,United States,Los Angeles,Meg O'Connel,CA-2012-133025,90036.0,West,1016,California,Other,1.0,CA-2012-133025,9/17/2014,OFF-PA-10004100,9/19/2014,Second Class,0.0,15.552,0.48,5.0,32.4,32.4,1,OFF-PA-10004100,Xerox 216,Home Office,Paper,1.0
1016,United States,New York City,Kalyca Meade,CA-2012-108665,10011.0,East,1017,New York,Other,1.0,CA-2012-108665,2014-06-07 00:00:00,FUR-FU-10002191,2014-10-07 00:00:00,Standard Class,0.0,6.7008,0.48,2.0,13.96,13.96,1,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Corporate,Furnishings,1.0
1017,United States,New York City,Kalyca Meade,CA-2012-108665,10011.0,East,1018,New York,Other,1.0,CA-2012-108665,2014-06-07 00:00:00,FUR-FU-10000965,2014-10-07 00:00:00,Standard Class,0.0,63.8862,0.41,3.0,155.82,155.82,1,FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Corporate,Furnishings,1.0
1018,United States,New York City,Kalyca Meade,CA-2012-108665,10011.0,East,1019,New York,Other,1.0,CA-2012-108665,2014-06-07 00:00:00,TEC-PH-10004188,2014-10-07 00:00:00,Standard Class,0.0,2.499,0.02,5.0,124.95,124.95,1,TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,Corporate,Phones,1.0
1019,United States,New York City,Kalyca Meade,CA-2012-108665,10011.0,East,1020,New York,Other,1.0,CA-2012-108665,2014-06-07 00:00:00,OFF-ST-10001526,2014-10-07 00:00:00,Standard Class,0.0,156.429,0.26,5.0,601.65,601.65,1,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,Corporate,Storage,1.0
1020,United States,Washington,Greg Tran,CA-2012-124450,20016.0,East,1021,District of Columbia,Top 20 Customers,1.0,CA-2012-124450,4/27/2014,OFF-AR-10001166,2014-03-05 00:00:00,Standard Class,0.0,8.8686,0.39,3.0,22.74,22.74,1,OFF-AR-10001166,Staples in misc. colors,Consumer,Art,1.0
1021,United States,Washington,Greg Tran,CA-2012-124450,20016.0,East,1022,District of Columbia,Top 20 Customers,1.0,CA-2012-124450,4/27/2014,FUR-CH-10000309,2014-03-05 00:00:00,Standard Class,0.0,316.8825,0.25,3.0,1267.53,1267.53,1,FUR-CH-10000309,Global Comet Stacking Arm Chair,Consumer,Chairs,1.0
1022,United States,Washington,Greg Tran,CA-2012-124450,20016.0,East,1023,District of Columbia,Top 20 Customers,1.0,CA-2012-124450,4/27/2014,TEC-MA-10004212,2014-03-05 00:00:00,Standard Class,0.0,648.5624,0.47,8.0,1379.92,1379.92,1,TEC-MA-10004212,Cisco SPA525G2 5-Line IP Phone,Consumer,Machines,1.0
1023,United States,Philadelphia,Philip Brown,CA-2012-167269,19134.0,East,1024,Pennsylvania,Other,1.0,CA-2012-167269,6/16/2014,OFF-EN-10003072,6/20/2014,Standard Class,0.2,2.1728,0.35,2.0,6.208,6.208,1,OFF-EN-10003072,Peel & Seel Envelopes,Consumer,Envelopes,1.0
1024,United States,Los Angeles,Hallie Redmond,CA-2014-106964,90045.0,West,1025,California,Other,1.0,CA-2014-106964,12/17/2016,OFF-BI-10000320,12/20/2016,First Class,0.2,4.2804,0.3625,2.0,11.808,11.808,1,OFF-BI-10000320,GBC Plastic Binding Combs,Home Office,Binders,1.0
1025,United States,Springfield,Deanra Eno,CA-2013-126529,45503.0,East,1026,Ohio,Other,1.0,CA-2013-126529,2015-11-01 00:00:00,OFF-PA-10001166,1/13/2015,Second Class,0.2,5.4432,0.35,3.0,15.552,15.552,1,OFF-PA-10001166,Xerox 2,Home Office,Paper,1.0
1026,United States,Springfield,Deanra Eno,CA-2013-126529,45503.0,East,1027,Ohio,Other,1.0,CA-2013-126529,2015-11-01 00:00:00,OFF-PA-10003656,1/13/2015,Second Class,0.2,20.5764,0.325,3.0,63.312,63.312,1,OFF-PA-10003656,Xerox 1935,Home Office,Paper,1.0
1027,United States,Springfield,Deanra Eno,CA-2013-126529,45503.0,East,1028,Ohio,Other,1.0,CA-2013-126529,2015-11-01 00:00:00,TEC-PH-10000148,1/13/2015,Second Class,0.4,-9.8724,-0.633333333,2.0,15.588,15.588,1,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Home Office,Phones,1.0
1028,United States,Hackensack,Laura Armstrong,CA-2011-163552,7601.0,East,1029,New Jersey,Other,1.0,CA-2011-163552,2013-11-07 00:00:00,OFF-PA-10000474,7/15/2013,Standard Class,0.0,83.284,0.47,5.0,177.2,177.2,1,OFF-PA-10000474,Easy-staple paper,Corporate,Paper,1.0
1029,United States,Hackensack,Laura Armstrong,CA-2011-163552,7601.0,East,1030,New Jersey,Other,1.0,CA-2011-163552,2013-11-07 00:00:00,TEC-PH-10003885,7/15/2013,Standard Class,0.0,57.4113,0.29,3.0,197.97,197.97,1,TEC-PH-10003885,Cisco SPA508G,Corporate,Phones,1.0
1030,United States,Hackensack,Laura Armstrong,CA-2011-163552,7601.0,East,1031,New Jersey,Other,1.0,CA-2011-163552,2013-11-07 00:00:00,FUR-CH-10003379,7/15/2013,Standard Class,0.0,213.735,0.25,3.0,854.94,854.94,1,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Corporate,Chairs,1.0
1031,United States,Hackensack,Laura Armstrong,CA-2011-163552,7601.0,East,1032,New Jersey,Other,1.0,CA-2011-163552,2013-11-07 00:00:00,FUR-FU-10000629,7/15/2013,Standard Class,0.0,52.1262,0.42,9.0,124.11,124.11,1,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Corporate,Furnishings,1.0
1032,United States,Hackensack,Laura Armstrong,CA-2011-163552,7601.0,East,1033,New Jersey,Other,1.0,CA-2011-163552,2013-11-07 00:00:00,OFF-LA-10001175,7/15/2013,Standard Class,0.0,7.056,0.49,5.0,14.4,14.4,1,OFF-LA-10001175,Avery 514,Corporate,Labels,1.0
1033,United States,Cincinnati,Allen Goldenen,CA-2013-109820,45231.0,East,1034,Ohio,Other,1.0,CA-2013-109820,11/21/2015,OFF-PA-10000955,11/23/2015,First Class,0.2,5.1012,0.325,3.0,15.696,15.696,1,OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,Consumer,Paper,1.0
1034,United States,Cincinnati,Allen Goldenen,CA-2013-109820,45231.0,East,1035,Ohio,Other,1.0,CA-2013-109820,11/21/2015,OFF-BI-10003460,11/23/2015,First Class,0.7,-1.9272,-0.733333333,2.0,2.628,2.628,1,OFF-BI-10003460,Acco 3-Hole Punch,Consumer,Binders,1.0
1035,United States,Cincinnati,Allen Goldenen,CA-2013-109820,45231.0,East,1036,Ohio,Other,1.0,CA-2013-109820,11/21/2015,OFF-BI-10000474,11/23/2015,First Class,0.7,-10.5798,-0.733333333,3.0,14.427,14.427,1,OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,Consumer,Binders,1.0
1036,United States,Jefferson City,Ed Ludwig,CA-2013-113061,65109.0,Central,1037,Missouri,Other,1.0,CA-2013-113061,4/23/2015,FUR-FU-10003975,4/27/2015,Standard Class,0.0,8.662,0.1,2.0,86.62,86.62,1,FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Home Office,Furnishings,1.0
1037,United States,Los Angeles,Jennifer Jackson,CA-2012-127418,90004.0,West,1038,California,Other,1.0,CA-2012-127418,6/13/2014,OFF-BI-10003707,6/14/2014,First Class,0.2,13.734,0.375,3.0,36.624,36.624,1,OFF-BI-10003707,Aluminum Screw Posts,Consumer,Binders,1.0
1038,United States,Burlington,Jennifer Halladay,CA-2014-121818,27217.0,South,1039,North Carolina,Other,1.0,CA-2014-121818,11/20/2016,OFF-AR-10000203,11/21/2016,First Class,0.2,2.6964,0.1125,7.0,23.968,23.968,1,OFF-AR-10000203,Newell 336,Consumer,Art,1.0
1039,United States,Burlington,Jennifer Halladay,CA-2014-121818,27217.0,South,1040,North Carolina,Other,1.0,CA-2014-121818,11/20/2016,OFF-AR-10004790,11/21/2016,First Class,0.2,1.7955,0.0625,3.0,28.728,28.728,1,OFF-AR-10004790,Staples in misc. colors,Consumer,Art,1.0
1040,United States,Saint Peters,Robert Dilbeck,CA-2013-127670,63376.0,Central,1041,Missouri,Other,1.0,CA-2013-127670,3/21/2015,FUR-TA-10001095,3/25/2015,Standard Class,0.0,146.4036,0.21,4.0,697.16,697.16,1,FUR-TA-10001095,Chromcraft Round Conference Tables,Home Office,Tables,1.0
1041,United States,New York City,Mary O'Rourke,CA-2013-102981,10035.0,East,1042,New York,Other,1.0,CA-2013-102981,2015-07-09 00:00:00,TEC-AC-10004761,2015-10-09 00:00:00,Second Class,0.0,11.151,0.35,2.0,31.86,31.86,1,TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,Consumer,Accessories,1.0
1042,United States,New York City,Mary O'Rourke,CA-2013-102981,10035.0,East,1043,New York,Other,1.0,CA-2013-102981,2015-07-09 00:00:00,FUR-BO-10001811,2015-10-09 00:00:00,Second Class,0.2,90.294,0.125,3.0,722.352,722.352,1,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Consumer,Bookcases,1.0
1043,United States,Chicago,Noel Staavos,CA-2014-115651,60610.0,Central,1044,Illinois,Other,1.0,CA-2014-115651,2016-09-07 00:00:00,OFF-AR-10001130,2016-12-07 00:00:00,First Class,0.2,2.9835,0.3375,5.0,8.84,8.84,1,OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",Corporate,Art,1.0
1044,United States,Chicago,Noel Staavos,CA-2014-115651,60610.0,Central,1045,Illinois,Other,1.0,CA-2014-115651,2016-09-07 00:00:00,OFF-AP-10000055,2016-12-07 00:00:00,First Class,0.8,-146.16,-2.5,9.0,58.464,58.464,1,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,Corporate,Appliances,1.0
1045,United States,Rockford,Steve Nguyen,CA-2014-152702,61107.0,Central,1046,Illinois,Other,1.0,CA-2014-152702,2016-12-10 00:00:00,FUR-CH-10002304,10/16/2016,Standard Class,0.3,-18.186,-0.071428571,14.0,254.604,254.604,1,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Home Office,Chairs,1.0
1046,United States,Miami,Zuschuss Carroll,CA-2013-169103,33142.0,South,1047,Florida,Other,1.0,CA-2013-169103,2015-09-03 00:00:00,TEC-PH-10001530,3/14/2015,Standard Class,0.2,85.2475,0.0625,5.0,1363.96,1363.96,1,TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,Consumer,Phones,1.0
1047,United States,Miami,Zuschuss Carroll,CA-2013-169103,33142.0,South,1048,Florida,Other,1.0,CA-2013-169103,2015-09-03 00:00:00,FUR-FU-10004006,3/14/2015,Standard Class,0.2,-3.8385,-0.0375,3.0,102.36,102.36,1,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Consumer,Furnishings,1.0
1048,United States,San Francisco,Lena Creighton,CA-2011-139192,94109.0,West,1049,California,Other,1.0,CA-2011-139192,5/27/2013,TEC-PH-10000486,2013-01-06 00:00:00,Second Class,0.2,125.2692,0.1125,12.0,1113.504,1113.504,1,TEC-PH-10000486,Plantronics HL10 Handset Lifter,Consumer,Phones,1.0
1049,United States,San Francisco,Lena Creighton,CA-2011-139192,94109.0,West,1050,California,Other,1.0,CA-2011-139192,5/27/2013,TEC-AC-10001606,2013-01-06 00:00:00,Second Class,0.0,37.9962,0.38,1.0,99.99,99.99,1,TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Consumer,Accessories,1.0
1050,United States,Philadelphia,Deirdre Greer,US-2012-153500,19134.0,East,1051,Pennsylvania,Other,1.0,US-2012-153500,2014-03-07 00:00:00,FUR-FU-10000293,2014-05-07 00:00:00,First Class,0.2,-29.4812,-0.175,2.0,168.464,168.464,1,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Corporate,Furnishings,1.0
1051,United States,Philadelphia,Deirdre Greer,US-2012-153500,19134.0,East,1052,Pennsylvania,Other,1.0,US-2012-153500,2014-03-07 00:00:00,OFF-PA-10001307,2014-05-07 00:00:00,First Class,0.2,2.436,0.3625,2.0,6.72,6.72,1,OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Corporate,Paper,1.0
1052,United States,Philadelphia,Deirdre Greer,US-2012-153500,19134.0,East,1053,Pennsylvania,Other,1.0,US-2012-153500,2014-03-07 00:00:00,FUR-FU-10004460,2014-05-07 00:00:00,First Class,0.2,56.5776,0.2,9.0,282.888,282.888,1,FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",Corporate,Furnishings,1.0
1053,United States,New York City,Nicole Fjeld,CA-2012-110667,10009.0,East,1054,New York,Other,1.0,CA-2012-110667,2014-04-04 00:00:00,OFF-AR-10000716,2014-08-04 00:00:00,Standard Class,0.0,4.3524,0.39,2.0,11.16,11.16,1,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Home Office,Art,1.0
1054,United States,New York City,Nicole Fjeld,CA-2012-110667,10009.0,East,1055,New York,Other,1.0,CA-2012-110667,2014-04-04 00:00:00,FUR-FU-10004622,2014-08-04 00:00:00,Standard Class,0.0,22.764,0.21,2.0,108.4,108.4,1,FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Home Office,Furnishings,1.0
1055,United States,New York City,Nicole Fjeld,CA-2012-110667,10009.0,East,1056,New York,Other,1.0,CA-2012-110667,2014-04-04 00:00:00,OFF-BI-10002735,2014-08-04 00:00:00,Standard Class,0.2,27.7911,0.3375,3.0,82.344,82.344,1,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Home Office,Binders,1.0
1056,United States,New York City,Nicole Fjeld,CA-2012-110667,10009.0,East,1057,New York,Other,1.0,CA-2012-110667,2014-04-04 00:00:00,OFF-BI-10003529,2014-08-04 00:00:00,Standard Class,0.2,3.2944,0.3625,4.0,9.088,9.088,1,OFF-BI-10003529,Avery Round Ring Poly Binders,Home Office,Binders,1.0
1057,United States,San Diego,Ben Peterman,CA-2014-167150,92037.0,West,1058,California,Other,1.0,CA-2014-167150,2016-10-12 00:00:00,OFF-BI-10001097,12/17/2016,Standard Class,0.2,7.2268,0.3625,4.0,19.936,19.936,1,OFF-BI-10001097,Avery Hole Reinforcements,Corporate,Binders,1.0
1058,United States,San Diego,Ben Peterman,CA-2014-167150,92037.0,West,1059,California,Other,1.0,CA-2014-167150,2016-10-12 00:00:00,OFF-BI-10001597,12/17/2016,Standard Class,0.2,22.9488,0.35,2.0,65.568,65.568,1,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Corporate,Binders,1.0
1059,United States,Philadelphia,Matthew Grinstein,CA-2013-105284,19143.0,East,1060,Pennsylvania,Other,1.0,CA-2013-105284,11/25/2015,OFF-FA-10001754,2015-02-12 00:00:00,Standard Class,0.2,1.6008,0.3625,3.0,4.416,4.416,1,OFF-FA-10001754,Stockwell Gold Paper Clips,Home Office,Fasteners,1.0
1060,United States,Houston,Julia Dunbar,US-2012-125374,77095.0,Central,1061,Texas,Other,1.0,US-2012-125374,3/23/2014,FUR-CH-10003396,3/29/2014,Standard Class,0.3,-29.2524,-0.271428571,2.0,107.772,107.772,1,FUR-CH-10003396,Global Deluxe Steno Chair,Consumer,Chairs,1.0
1061,United States,Toledo,Theresa Swint,CA-2012-161263,43615.0,East,1062,Ohio,Other,1.0,CA-2012-161263,4/16/2014,OFF-AP-10002350,4/21/2014,Standard Class,0.2,4.5216,0.1,3.0,45.216,45.216,1,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Corporate,Appliances,1.0
1062,United States,Toledo,Theresa Swint,CA-2012-161263,43615.0,East,1063,Ohio,Other,1.0,CA-2012-161263,4/16/2014,OFF-FA-10004838,4/21/2014,Standard Class,0.2,-2.2134,-0.2125,7.0,10.416,10.416,1,OFF-FA-10004838,"Super Bands, 12/Pack",Corporate,Fasteners,1.0
1063,United States,Toledo,Theresa Swint,CA-2012-161263,43615.0,East,1064,Ohio,Other,1.0,CA-2012-161263,4/16/2014,OFF-AR-10004757,4/21/2014,Standard Class,0.2,1.2792,0.1625,3.0,7.872,7.872,1,OFF-AR-10004757,Crayola Colored Pencils,Corporate,Art,1.0
1064,United States,Toledo,Theresa Swint,CA-2012-161263,43615.0,East,1065,Ohio,Other,1.0,CA-2012-161263,4/16/2014,TEC-PH-10002115,4/21/2014,Standard Class,0.4,-27.7158,-0.233333333,3.0,118.782,118.782,1,TEC-PH-10002115,Plantronics 81402,Corporate,Phones,1.0
1065,United States,Toledo,Theresa Swint,CA-2012-161263,43615.0,East,1066,Ohio,Other,1.0,CA-2012-161263,4/16/2014,OFF-FA-10003059,4/21/2014,Standard Class,0.2,0.2353,0.1625,1.0,1.448,1.448,1,OFF-FA-10003059,Assorted Color Push Pins,Corporate,Fasteners,1.0
1066,United States,Toledo,Theresa Swint,CA-2012-161263,43615.0,East,1067,Ohio,Other,1.0,CA-2012-161263,4/16/2014,OFF-BI-10004330,4/21/2014,Standard Class,0.7,-46.225,-0.833333333,5.0,55.47,55.47,1,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Corporate,Binders,1.0
1067,United States,San Francisco,Brian DeCherney,CA-2013-157686,94122.0,West,1068,California,Other,1.0,CA-2013-157686,2015-02-10 00:00:00,FUR-CH-10001146,2015-03-10 00:00:00,First Class,0.2,12.178,0.0625,4.0,194.848,194.848,1,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Consumer,Chairs,1.0
1068,United States,Brownsville,Charles McCrossin,US-2014-139955,78521.0,Central,1069,Texas,Other,1.0,US-2014-139955,9/28/2016,OFF-SU-10001935,9/30/2016,Second Class,0.2,-0.3488,-0.2,1.0,1.744,1.744,1,OFF-SU-10001935,Staple remover,Consumer,Supplies,1.0
1069,United States,Philadelphia,Ross Baird,US-2012-150161,19143.0,East,1070,Pennsylvania,Other,1.0,US-2012-150161,7/25/2014,OFF-BI-10001524,7/29/2014,Standard Class,0.7,-18.4624,-0.733333333,4.0,25.176,25.176,1,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Home Office,Binders,1.0
1070,United States,Los Angeles,Skye Norling,CA-2012-144652,90008.0,West,1071,California,Other,1.0,CA-2012-144652,11/20/2014,OFF-AR-10003732,11/26/2014,Standard Class,0.0,5.0596,0.26,7.0,19.46,19.46,1,OFF-AR-10003732,Newell 333,Home Office,Art,1.0
1071,United States,Denver,Erica Hernandez,CA-2013-152814,80219.0,West,1072,Colorado,Other,1.0,CA-2013-152814,4/29/2015,OFF-PA-10001970,2015-03-05 00:00:00,Standard Class,0.2,9.9468,0.3375,3.0,29.472,29.472,1,OFF-PA-10001970,Xerox 1881,Home Office,Paper,1.0
1072,United States,New York City,Frank Olsen,CA-2014-106943,10035.0,East,1073,New York,Other,1.0,CA-2014-106943,11/14/2016,OFF-BI-10003669,11/19/2016,Standard Class,0.2,3.024,0.35,2.0,8.64,8.64,1,OFF-BI-10003669,3M Organizer Strips,Consumer,Binders,1.0
1073,United States,Mesa,Maurice Satty,CA-2013-134348,85204.0,West,1074,Arizona,Other,1.0,CA-2013-134348,11/13/2015,OFF-BI-10003727,11/20/2015,Standard Class,0.7,-4.598,-0.733333333,5.0,6.27,6.27,1,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Consumer,Binders,1.0
1074,United States,Mesa,Maurice Satty,CA-2013-134348,85204.0,West,1075,Arizona,Other,1.0,CA-2013-134348,11/13/2015,OFF-BI-10004967,11/20/2015,Standard Class,0.7,-3.3488,-0.766666667,7.0,4.368,4.368,1,OFF-BI-10004967,Round Ring Binders,Consumer,Binders,1.0
1075,United States,Mesa,Maurice Satty,CA-2013-134348,85204.0,West,1076,Arizona,Other,1.0,CA-2013-134348,11/13/2015,TEC-AC-10003447,11/20/2015,Standard Class,0.2,1.999,0.0625,2.0,31.984,31.984,1,TEC-AC-10003447,Micropad Numeric Keypads,Consumer,Accessories,1.0
1076,United States,Columbus,Chad Cunningham,CA-2013-161781,47201.0,Central,1077,Indiana,Other,1.0,CA-2013-161781,9/30/2015,OFF-AR-10000255,2015-01-10 00:00:00,First Class,0.0,10.6288,0.26,7.0,40.88,40.88,1,OFF-AR-10000255,Newell 328,Home Office,Art,1.0
1077,United States,Seattle,Don Weiss,CA-2014-132521,98105.0,West,1078,Washington,Other,1.0,CA-2014-132521,9/23/2016,OFF-AP-10002191,9/25/2016,Second Class,0.0,33.5888,0.28,2.0,119.96,119.96,1,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Consumer,Appliances,1.0
1078,United States,Seattle,Don Weiss,CA-2014-132521,98105.0,West,1079,Washington,Other,1.0,CA-2014-132521,9/23/2016,OFF-ST-10001325,9/25/2016,Second Class,0.0,8.4888,0.27,3.0,31.44,31.44,1,OFF-ST-10001325,Sterilite Officeware Hinged File Box,Consumer,Storage,1.0
